"","customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","prob","churn_prob"
"3017","6377-KSLXC","Male",0,"No","No",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.95,107.05,"No",0.702638953846885,0.702638953846885
"3018","1796-JANOW","Female",0,"No","No",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.95,38.15,"No",0.616744190142882,0.616744190142882
"3019","0238-WHBIQ","Male",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",89.7,6339.3,"No",0.96044054050754,0.96044054050754
"3020","8735-NBLWT","Male",0,"No","Yes",9,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.4,184.1,"No",0.72860839890424,0.72860839890424
"3021","6651-RLGGM","Male",0,"Yes","Yes",67,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",26.3,1688.9,"No",0.976471289599115,0.976471289599115
"3022","6127-ISGTU","Female",0,"Yes","No",16,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",84.95,1378.25,"Yes",0.224151956587483,0.224151956587483
"3023","1614-JBEBI","Female",0,"No","No",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.7,137.6,"No",0.682560895530322,0.682560895530322
"3024","8740-XLHDR","Male",0,"No","No",5,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","No","Month-to-month","Yes","Mailed check",43.25,219,"Yes",0.62165609485156,0.62165609485156
"3025","1208-DNHLN","Male",0,"Yes","Yes",23,"Yes","Yes","DSL","No","No","No","No","No","No","One year","Yes","Credit card (automatic)",48.35,1067.15,"Yes",0.675147647803862,0.675147647803862
"3026","1761-AEZZR","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",79.55,79.55,"Yes",0.0595963005863368,0.0595963005863368
"3027","3923-CSIHK","Female",1,"Yes","No",50,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",71.05,3444.85,"Yes",0.446801075724579,0.446801075724579
"3028","5696-EXCYS","Male",0,"No","No",17,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.45,369.05,"No",0.965621883440593,0.965621883440593
"3029","5795-KTGUD","Female",0,"Yes","No",68,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",110.8,7553.6,"No",0.860164459712634,0.860164459712634
"3030","7120-RFMVS","Male",0,"No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","No","Electronic check",84.5,84.5,"Yes",0.0505158084028638,0.0505158084028638
"3031","7924-GJZFI","Female",1,"Yes","No",25,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.3,1813.1,"No",0.377129254302912,0.377129254302912
"3032","4702-HDRKD","Male",0,"No","No",67,"No","No phone service","DSL","Yes","No","Yes","Yes","Yes","No","One year","Yes","Bank transfer (automatic)",49.35,3321.35,"No",0.914332022235243,0.914332022235243
"3033","8512-WIWYV","Male",0,"No","No",32,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",20.35,707.5,"No",0.897741313756171,0.897741313756171
"3034","5897-ZYEKH","Female",1,"Yes","No",67,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","One year","Yes","Electronic check",105.6,7112.15,"No",0.647465724458059,0.647465724458059
"3035","5456-ITGIC","Male",1,"Yes","No",72,"No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",64.45,4641.1,"No",0.975831283930649,0.975831283930649
"3036","7317-GGVPB","Male",0,"Yes","No",71,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",108.6,7690.9,"Yes",0.853900727830132,0.853900727830132
"3037","1406-PUQVY","Male",0,"No","Yes",1,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",49.9,49.9,"No",0.199970418926245,0.199970418926245
"3038","1322-AGOQM","Male",0,"No","No",46,"No","No phone service","DSL","No","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",30.3,1380.1,"Yes",0.617311274019289,0.617311274019289
"3039","3677-IYRBF","Female",1,"No","No",2,"No","No phone service","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",30.4,78.65,"Yes",0.355907724501797,0.355907724501797
"3040","5692-FPTAH","Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45.4,45.4,"Yes",0.205168803272819,0.205168803272819
"3041","9114-AAFQH","Female",0,"Yes","No",48,"Yes","No","DSL","No","Yes","Yes","No","No","Yes","One year","Yes","Electronic check",65.65,3094.65,"No",0.737836979833154,0.737836979833154
"3042","8715-KKTFG","Female",0,"Yes","No",61,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",103.3,6518.35,"No",0.607365355058775,0.607365355058775
"3043","1550-LOAHA","Female",0,"Yes","No",32,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",84.15,2585.95,"Yes",0.32172483481582,0.32172483481582
"3044","1728-BQDMA","Female",0,"No","No",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",44.45,82.7,"No",0.249186974004966,0.249186974004966
"3045","0268-QKIWO","Female",0,"No","No",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",19.75,58.85,"Yes",0.651982095149057,0.651982095149057
"3046","0876-WDUUZ","Female",0,"No","No",5,"Yes","No","Fiber optic","No","No","No","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",85.4,425.9,"Yes",0.165818187633311,0.165818187633311
"3047","5117-ZSMHQ","Female",0,"Yes","Yes",71,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",89.9,6342.7,"No",0.960849578724144,0.960849578724144
"3048","5151-HQRDG","Male",0,"Yes","No",37,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Mailed check",55.05,2030.75,"No",0.700954088457558,0.700954088457558
"3049","0960-HUWBM","Male",0,"Yes","Yes",65,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",104.1,6700.05,"No",0.848612272357763,0.848612272357763
"3050","6465-GSRCL","Female",0,"No","Yes",67,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",106.6,7244.7,"No",0.612856517097655,0.612856517097655
"3051","0617-FHSGK","Male",0,"No","Yes",49,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",75.2,3678.3,"Yes",0.437312648354981,0.437312648354981
"3052","0263-FJTQO","Male",0,"Yes","Yes",50,"Yes","Yes","DSL","Yes","No","No","Yes","Yes","No","Two year","Yes","Credit card (automatic)",70.5,3486.65,"No",0.963302662725252,0.963302662725252
"3053","7319-ZNRTR","Male",0,"Yes","Yes",25,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Electronic check",19.6,411.15,"No",0.851729280683626,0.851729280683626
"3054","2858-MOFSQ","Female",0,"No","Yes",17,"Yes","Yes","DSL","No","No","Yes","No","No","No","One year","Yes","Mailed check",55.85,937.5,"Yes",0.623727116892175,0.623727116892175
"3055","7503-EPSZW","Female",0,"Yes","Yes",64,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",24.05,1559.15,"No",0.976780600578623,0.976780600578623
"3056","7089-XXAYG","Male",0,"Yes","No",25,"No","No phone service","DSL","No","No","Yes","No","Yes","No","One year","Yes","Credit card (automatic)",38.1,970.4,"No",0.7162406193254,0.7162406193254
"3057","8118-LSUEL","Male",1,"No","No",23,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",106.4,2483.5,"Yes",0.176649054373657,0.176649054373657
"3058","8070-AAWZP","Male",1,"Yes","No",24,"No","No phone service","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","Mailed check",34.25,828.2,"No",0.65150917136824,0.65150917136824
"3059","1666-JXLKU","Female",0,"No","No",37,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.05,3810.55,"No",0.265208913610091,0.265208913610091
"3060","7855-DIWPO","Female",0,"No","No",21,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",68.65,1493.2,"No",0.350058921831029,0.350058921831029
"3061","5133-POWUA","Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45.8,45.8,"No",0.203626768507985,0.203626768507985
"3062","5652-MSDEY","Female",0,"No","No",10,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",75.75,777.3,"No",0.216775353386753,0.216775353386753
"3063","7005-CCBKV","Male",0,"No","No",6,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",84.4,556.35,"Yes",0.15481487994374,0.15481487994374
"3064","1810-BOHSY","Male",0,"Yes","No",51,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","One year","Yes","Credit card (automatic)",96.4,4911.05,"No",0.651372472704764,0.651372472704764
"3065","1784-BXEFA","Female",0,"No","No",10,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.55,187.35,"No",0.715496655082978,0.715496655082978
"3066","7351-MHQVU","Female",0,"No","No",6,"No","No phone service","DSL","Yes","Yes","No","Yes","No","Yes","Month-to-month","No","Credit card (automatic)",50.95,307.6,"No",0.609306339435164,0.609306339435164
"3067","9224-VTYID","Male",0,"Yes","Yes",47,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Mailed check",90.5,4318.35,"No",0.948520664202197,0.948520664202197
"3068","9500-IWPXQ","Female",0,"Yes","Yes",61,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","One year","Yes","Electronic check",79.4,4820.55,"No",0.877837010941124,0.877837010941124
"3069","5762-TJXGK","Female",0,"No","No",52,"No","No phone service","DSL","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",58.75,3038.55,"No",0.958016307131362,0.958016307131362
"3070","4504-YOULA","Female",0,"Yes","Yes",35,"Yes","Yes","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",59.45,2136.9,"No",0.708866969378905,0.708866969378905
"3071","5569-IDSEY","Male",0,"Yes","No",71,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",105.7,7472.15,"No",0.515129522671012,0.515129522671012
"3072","4250-FDVOU","Female",0,"No","No",6,"Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",56.25,389.1,"Yes",0.51671449370893,0.51671449370893
"3073","7284-ZZLOH","Male",0,"Yes","No",45,"Yes","No","DSL","Yes","No","Yes","No","No","No","Two year","No","Credit card (automatic)",53.3,2296.25,"No",0.950622613232205,0.950622613232205
"3074","5277-ZLOOR","Female",1,"No","No",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.55,187.45,"Yes",0.0758481274228495,0.0758481274228495
"3075","2141-RRYGO","Female",0,"No","No",4,"Yes","No","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",68.65,261.25,"Yes",0.219956993427417,0.219956993427417
"3076","1777-JYQPJ","Male",0,"No","No",2,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",24.3,38.45,"No",0.277614156869154,0.277614156869154
"3077","6376-GAHQE","Male",0,"No","No",4,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","No","Electronic check",77.85,299.2,"Yes",0.12037592119274,0.12037592119274
"3078","3401-URHDA","Male",0,"No","No",51,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","One year","No","Credit card (automatic)",59.9,3043.6,"No",0.891614064279955,0.891614064279955
"3079","1599-EAHXY","Male",0,"Yes","Yes",60,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",23.95,1506.4,"No",0.918447493298694,0.918447493298694
"3080","8631-XVRZL","Male",0,"No","No",9,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",20.15,163.7,"No",0.827850293202463,0.827850293202463
"3081","5052-PNLOS","Male",0,"No","No",3,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",105.35,323.25,"Yes",0.0492654110117278,0.0492654110117278
"3082","3853-LYGAM","Male",0,"No","No",17,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",95.65,1640,"No",0.251697852777195,0.251697852777195
"3083","6979-ZNSFF","Female",0,"No","No",8,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",87.05,762.1,"Yes",0.158411581461818,0.158411581461818
"3084","5751-USDBL","Male",0,"Yes","Yes",46,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Mailed check",81,3846.35,"No",0.955986974363858,0.955986974363858
"3085","5680-LQOGP","Female",0,"No","No",68,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",82.45,5646.6,"No",0.966498495250087,0.966498495250087
"3086","2386-LAHRK","Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",53.5,53.5,"Yes",0.173600275215617,0.173600275215617
"3087","8189-DUKMV","Female",0,"Yes","No",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.5,79.05,"No",0.80099345343245,0.80099345343245
"3088","6032-IGALN","Female",0,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",25.1,25.1,"Yes",0.267679783310532,0.267679783310532
"3089","9931-DCEZH","Male",0,"No","Yes",28,"Yes","No","DSL","No","Yes","No","Yes","No","No","One year","Yes","Credit card (automatic)",54.4,1516.6,"No",0.791366585977848,0.791366585977848
"3090","1898-JSNDC","Female",0,"No","No",39,"Yes","No","DSL","No","Yes","No","No","Yes","No","One year","Yes","Credit card (automatic)",58.6,2224.5,"No",0.730681851222669,0.730681851222669
"3091","0315-LVCRK","Male",0,"No","No",11,"Yes","No","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","Electronic check",84.8,888.75,"No",0.170194711177768,0.170194711177768
"3092","3911-RSNHI","Female",0,"Yes","No",71,"No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",61.4,4310.35,"No",0.958199526880581,0.958199526880581
"3093","2410-CIYFZ","Male",0,"No","Yes",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.4,42.9,"No",0.634333311566266,0.634333311566266
"3094","4248-HCETZ","Male",1,"Yes","No",30,"Yes","No","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Mailed check",79.65,2365.15,"Yes",0.348265321589367,0.348265321589367
"3095","5505-OVWQW","Female",0,"No","No",17,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.15,353.65,"No",0.870925050900911,0.870925050900911
"3096","7271-AJDTL","Female",0,"Yes","No",55,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",94.45,5073.1,"No",0.359299471634371,0.359299471634371
"3097","1867-TJHTS","Female",0,"No","No",58,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",79.8,4526.85,"No",0.575276124631045,0.575276124631045
"3098","0516-WJVXC","Female",0,"No","No",5,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Electronic check",54.2,308.25,"Yes",0.585606101717393,0.585606101717393
"3099","9174-FKWZE","Female",1,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",19.45,19.45,"Yes",0.575228839964325,0.575228839964325
"3100","6860-YRJZP","Male",1,"No","No",9,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.05,678.45,"No",0.211402953579093,0.211402953579093
"3101","4429-WYGFR","Male",0,"No","No",26,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Bank transfer (automatic)",49.15,1237.3,"No",0.631059288528611,0.631059288528611
"3102","2817-LVCPP","Female",0,"No","No",50,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.4,1023.95,"No",0.972623340734982,0.972623340734982
"3103","5038-ETMLM","Female",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",113.65,8182.75,"No",0.901015417826436,0.901015417826436
"3104","5056-FIMPT","Female",0,"No","Yes",43,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",106,4532.3,"No",0.65447347364297,0.65447347364297
"3105","4521-WFJAI","Male",0,"No","No",56,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",25.95,1444.05,"No",0.976353688741134,0.976353688741134
"3106","6569-KTMDU","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.1,19.1,"No",0.575226475241043,0.575226475241043
"3107","8809-RIHDD","Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Electronic check",103.4,7372.65,"Yes",0.813714467963723,0.813714467963723
"3108","8809-XKHMD","Male",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",100.55,7325.1,"No",0.930984966464886,0.930984966464886
"3109","0396-YCHWO","Male",0,"Yes","No",36,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.4,3474.2,"No",0.280528512168362,0.280528512168362
"3110","0867-LDTTC","Male",0,"No","No",5,"Yes","No","DSL","No","No","Yes","Yes","Yes","Yes","Month-to-month","No","Bank transfer (automatic)",75.15,392.65,"No",0.297170888375783,0.297170888375783
"3111","4822-NGOCH","Female",0,"No","No",13,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",84.45,1058.6,"Yes",0.203096171382727,0.203096171382727
"3112","9391-DXGGG","Female",1,"No","No",44,"Yes","No","Fiber optic","No","Yes","Yes","No","No","Yes","One year","No","Credit card (automatic)",89.15,3990.75,"No",0.540811733344219,0.540811733344219
"3113","9844-FELAJ","Female",1,"Yes","Yes",70,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",107.9,7475.85,"No",0.600068328145385,0.600068328145385
"3114","2122-SZZZD","Male",0,"No","No",44,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",19.5,835.5,"No",0.888501617784155,0.888501617784155
"3115","5307-DZCVC","Female",1,"Yes","No",32,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",85.95,2628.6,"Yes",0.29332442322348,0.29332442322348
"3116","3148-AOIQT","Female",0,"Yes","No",69,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",24.95,1718.35,"No",0.977331980618623,0.977331980618623
"3117","8679-JOEVF","Female",1,"No","No",16,"Yes","No","DSL","No","No","No","Yes","Yes","No","Month-to-month","No","Electronic check",59.4,1023.9,"Yes",0.567367529316358,0.567367529316358
"3118","8395-ETZKQ","Male",1,"Yes","Yes",68,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",19.5,1193.55,"No",0.886050735821351,0.886050735821351
"3119","6692-YQHXC","Male",0,"No","No",16,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",69.95,1205.5,"No",0.31784312034108,0.31784312034108
"3120","3889-VWBID","Male",0,"Yes","Yes",68,"Yes","No","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",82.85,5776.45,"No",0.967419763873856,0.967419763873856
"3121","5222-JCXZT","Male",0,"No","No",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19,78.9,"No",0.678565968306978,0.678565968306978
"3122","9754-CLVZW","Female",0,"Yes","Yes",26,"No","No phone service","DSL","Yes","Yes","No","Yes","No","No","Month-to-month","No","Credit card (automatic)",38.85,1025.15,"No",0.78995599187066,0.78995599187066
"3123","1432-FPAXX","Female",0,"No","No",29,"No","No phone service","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",30.6,856.35,"Yes",0.566710607253952,0.566710607253952
"3124","2739-CCZMB","Male",0,"No","Yes",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",20.35,122,"No",0.725209324756854,0.725209324756854
"3125","7080-TNUWP","Male",0,"Yes","No",70,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","One year","Yes","Bank transfer (automatic)",95,6602.9,"No",0.580807662326747,0.580807662326747
"3126","0496-AHOOK","Male",0,"Yes","No",24,"Yes","No","DSL","Yes","No","No","Yes","Yes","Yes","One year","No","Bank transfer (automatic)",74.4,1712.9,"No",0.785616845857106,0.785616845857106
"3127","8336-TAVKX","Female",1,"Yes","No",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Bank transfer (automatic)",78.45,5682.25,"No",0.970164655240361,0.970164655240361
"3128","2468-SJFLM","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",74.3,74.3,"No",0.104584437330728,0.104584437330728
"3129","3181-VTHOE","Male",0,"Yes","No",70,"No","No phone service","DSL","No","Yes","Yes","Yes","No","Yes","One year","Yes","Bank transfer (automatic)",51.05,3635.15,"No",0.871501392362756,0.871501392362756
"3130","7168-HDQHG","Female",0,"Yes","Yes",36,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",19.2,702.9,"No",0.798841701986995,0.798841701986995
"3131","4803-AXVYP","Female",1,"No","No",38,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",99.55,3734.25,"Yes",0.347104764867532,0.347104764867532
"3132","3884-HCSWG","Female",0,"No","No",17,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70,1144.5,"Yes",0.289452156004735,0.289452156004735
"3133","4567-AKPIA","Female",0,"Yes","Yes",41,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",109.1,4454.25,"No",0.48407444562426,0.48407444562426
"3134","5077-DXTCG","Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",45.3,45.3,"Yes",0.205553675997135,0.205553675997135
"3135","1142-WACZW","Male",0,"No","No",2,"No","No phone service","DSL","No","No","No","Yes","No","No","Month-to-month","No","Bank transfer (automatic)",29.85,75.6,"Yes",0.456316815893663,0.456316815893663
"3136","7901-HXJVA","Male",0,"No","No",14,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",76.45,1117.55,"No",0.257697635253657,0.257697635253657
"3137","5649-ANRML","Male",1,"No","No",2,"Yes","No","Fiber optic","No","Yes","Yes","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",95.1,180.25,"Yes",0.0772575275724779,0.0772575275724779
"3138","4892-VLANZ","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.8,19.8,"Yes",0.575178225942444,0.575178225942444
"3139","5924-IFQTT","Male",0,"Yes","Yes",13,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","No","Month-to-month","Yes","Electronic check",72.8,930.05,"No",0.448134486670584,0.448134486670584
"3140","7968-QUXNS","Male",0,"No","No",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",18.95,110.15,"No",0.691322326733927,0.691322326733927
"3141","2919-HBCJO","Female",0,"No","No",4,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",76.65,333.6,"Yes",0.1508088999626,0.1508088999626
"3142","4236-XPXAV","Female",0,"Yes","Yes",5,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Mailed check",99.15,465.05,"Yes",0.111329479517594,0.111329479517594
"3143","8903-WMRNW","Female",0,"Yes","No",15,"Yes","No","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",101.75,1669.4,"No",0.248986970072298,0.248986970072298
"3144","2452-SNHFZ","Female",0,"No","No",47,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",75.45,3545.1,"No",0.571788333551221,0.571788333551221
"3145","3629-WEAAM","Female",0,"No","No",8,"Yes","No","DSL","No","No","Yes","Yes","No","Yes","Month-to-month","No","Mailed check",64.1,504.05,"No",0.409821528833779,0.409821528833779
"3146","6029-CSMJE","Male",0,"No","No",17,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",25.65,440.2,"No",0.500070502601233,0.500070502601233
"3147","7993-NQLJE","Male",0,"Yes","Yes",15,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",75.1,1151.55,"No",0.392328745075317,0.392328745075317
"3148","9909-DFRJA","Female",0,"No","No",26,"Yes","No","Fiber optic","Yes","No","Yes","Yes","No","Yes","One year","Yes","Bank transfer (automatic)",95.85,2475.35,"No",0.613771248270888,0.613771248270888
"3149","9099-FTUHS","Female",0,"No","No",23,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",54.4,1249.25,"No",0.643768447062889,0.643768447062889
